CustomerKey,CustomerCode,CustomerName,Education,Occupation,Continent,City,State,CountryRegion
17071,28070,"Morris, Ian",Bachelors,Management,North America,Daly City,California,United States
17072,28071,"Ross, Trevor",Bachelors,Management,North America,Berkeley,California,United States
17076,28075,"Jones, Edward",Graduate Degree,Management,North America,Spokane,Washington,United States
17077,28076,"Williams, Logan",Graduate Degree,Management,North America,Redwood City,California,United States
17078,28077,"Williams, Sarah",Bachelors,Management,North America,San Gabriel,California,United States
17079,28078,"Young, Jack",Bachelors,Management,North America,Lake Oswego,Oregon,United States
17082,28081,"Watson, Paige",Bachelors,Management,North America,Portland,Oregon,United States
17083,28082,"Peterson, Nathaniel",Bachelors,Management,North America,Puyallup,Washington,United States
17084,28083,"Foster, Kaitlyn",Graduate Degree,Management,North America,Bellflower,California,United States
17085,28084,"McDonald, Cameron",Graduate Degree,Management,North America,Berkeley,California,United States
17086,28085,"Evans, Jeremiah",High School,Skilled Manual,North America,Marysville,Washington,United States
17087,28086,"Anand, Bridget",Partial College,Skilled Manual,North America,Bellflower,California,United States
17088,28087,"Simmons, Maria",Partial College,Skilled Manual,North America,Bellflower,California,United States
17089,28088,"Lal, Marshall",Partial College,Skilled Manual,North America,Bellflower,California,United States
17090,28089,"Campbell, Xavier",Partial College,Skilled Manual,North America,Chula Vista,California,United States
17091,28090,"Walker, Edward",Partial College,Skilled Manual,North America,Fremont,California,United States
17094,28093,"Kumar, Brad",Partial College,Skilled Manual,North America,Bellingham,Washington,United States
17095,28094,"Peterson, Melanie",Partial College,Skilled Manual,North America,Lake Oswego,Oregon,United States
17096,28095,"Bryant, Natalie",Partial College,Skilled Manual,North America,Sedro Woolley,Washington,United States
17097,28096,"Stewart, Alexandra",Partial College,Skilled Manual,North America,Berkeley,California,United States
17098,28097,"Barnes, Jennifer",Partial College,Skilled Manual,North America,Chula Vista,California,United States
17100,28099,"Turner, Jesse",Partial College,Skilled Manual,North America,Woodland Hills,California,United States
17101,28100,"Gray, Kimberly",Partial College,Skilled Manual,North America,Woodland Hills,California,United States
17105,28104,"Williams, Hannah",Partial College,Skilled Manual,North America,Coronado,California,United States
17106,28105,"Garcia, Hannah",Partial College,Skilled Manual,North America,Downey,California,United States
17107,28106,"Williams, Chloe",Partial College,Skilled Manual,North America,Grossmont,California,United States
17113,28112,"Evans, Savannah",Partial College,Skilled Manual,North America,Downey,California,United States
17123,28122,"King, Gabriel",High School,Skilled Manual,North America,Redmond,Washington,United States
17124,28123,"Ortega, Daisy",High School,Skilled Manual,North America,Berkeley,California,United States
17125,28124,"Kelly, Mackenzie",High School,Skilled Manual,North America,Daly City,California,United States
17126,28125,"Jackson, Dalton",Partial College,Skilled Manual,North America,Fremont,California,United States
17127,28126,"Johnson, Anna",Partial College,Skilled Manual,North America,Glendale,California,United States
17128,28127,"Price, Fernando",Partial College,Skilled Manual,North America,Santa Cruz,California,United States
17129,28128,"Lee, Jeremiah",High School,Skilled Manual,North America,El Cajon,California,United States
17132,28131,"Zhu, Todd",Partial College,Professional,North America,Burbank,California,United States
17143,28142,"Lin, Willie",High School,Professional,North America,Ballard,Washington,United States
17144,28143,"Gonzalez, Samuel",Partial College,Professional,North America,Spokane,Washington,United States
17145,28144,"Phillips, Noah",Partial College,Professional,North America,Yakima,Washington,United States
17146,28145,"Jones, Brandon",Partial College,Professional,North America,Burbank,California,United States
17147,28146,"Washington, Gavin",Graduate Degree,Management,North America,Mill Valley,California,United States
17148,28147,"Black, Omar",Bachelors,Skilled Manual,North America,Bellflower,California,United States
17149,28148,"Zhao, Jon",Bachelors,Skilled Manual,North America,Bremerton,Washington,United States
17150,28149,"Miller, William",Bachelors,Skilled Manual,North America,Lakewood,California,United States
17151,28150,"Chen, Connor",Bachelors,Skilled Manual,North America,Lincoln Acres,California,United States
17152,28151,"Walker, Katherine",Bachelors,Professional,North America,Downey,California,United States
17153,28152,"Rivera, Ian",Bachelors,Professional,North America,San Carlos,California,United States
17155,28154,"Patterson, Katherine",Bachelors,Professional,North America,Long Beach,California,United States
17156,28155,"Watson, Taylor",Bachelors,Professional,North America,Newport Beach,California,United States
17157,28156,"Hall, Gabrielle",Bachelors,Professional,North America,Santa Cruz,California,United States
17159,28158,"Luo, Clarence",Bachelors,Professional,North America,Berkeley,California,United States
17160,28159,"Yang, Tamara",Bachelors,Professional,North America,Berkeley,California,United States
17163,28162,"Ward, Bruce",Partial College,Skilled Manual,North America,Grossmont,California,United States
17164,28163,"Washington, Rachel",Partial College,Skilled Manual,North America,Woodburn,Oregon,United States
17165,28164,"Coleman, Gabrielle",Partial College,Skilled Manual,North America,Lakewood,California,United States
17167,28166,"Coleman, Cassidy",High School,Skilled Manual,North America,Coronado,California,United States
17168,28167,"Hughes, Samuel",Partial College,Skilled Manual,North America,Los Angeles,California,United States
17169,28168,"Ward, Jacqueline",Partial College,Skilled Manual,North America,Long Beach,California,United States
17171,28170,"Johnson, Isabella",Partial College,Skilled Manual,North America,Glendale,California,United States
17172,28171,"Henderson, Aidan",Partial College,Skilled Manual,North America,Burien,Washington,United States
17173,28172,"Moore, Charles",Partial College,Skilled Manual,North America,Burbank,California,United States
17175,28174,"Subram, Marco",High School,Skilled Manual,North America,Beaverton,Oregon,United States
17176,28175,"Subram, Clifford",High School,Skilled Manual,North America,Beaverton,Oregon,United States
17180,28179,"Alvarez, Billy",Partial College,Skilled Manual,North America,Beaverton,Oregon,United States
17181,28180,"Chander, Jerry",Partial College,Skilled Manual,North America,Bellingham,Washington,United States
17182,28181,"Rodriguez, Katherine",Partial College,Skilled Manual,North America,Lebanon,Oregon,United States
17183,28182,"Turner, Fernando",Partial College,Skilled Manual,North America,Woodland Hills,California,United States
17184,28183,"Howard, Nicole",Partial College,Skilled Manual,North America,Burbank,California,United States
17185,28184,"Russell, Madison",Partial College,Skilled Manual,North America,Newport Beach,California,United States
17186,28185,"Alexander, Eric",Partial College,Skilled Manual,North America,Burbank,California,United States
17187,28186,"Wagner, Jenny",Partial College,Skilled Manual,North America,Beaverton,Oregon,United States
17188,28187,"Chen, Aaron",Bachelors,Professional,North America,Los Angeles,California,United States
17189,28188,"Price, Kayla",Bachelors,Professional,North America,Lake Oswego,Oregon,United States
17191,28190,"Cook, Kimberly",Graduate Degree,Professional,North America,Redwood City,California,United States
17192,28191,"Long, Mya",Graduate Degree,Professional,North America,Burien,Washington,United States
17193,28192,"Sanchez, Abigail",Graduate Degree,Professional,North America,Yakima,Washington,United States
17194,28193,"Davis, Taylor",Graduate Degree,Professional,North America,Lemon Grove,California,United States
17195,28194,"Garcia, Lydia",Graduate Degree,Professional,North America,Beaverton,Oregon,United States
17197,28196,"Cox, Timothy",Partial College,Skilled Manual,North America,Salem,Oregon,United States
17200,28199,"Jones, Alyssa",Bachelors,Professional,North America,San Francisco,California,United States
17201,28200,"Henderson, Morgan",Bachelors,Professional,North America,Santa Monica,California,United States
17222,28221,"Rodriguez, Isabella",High School,Professional,North America,San Gabriel,California,United States
17223,28222,"Lewis, Eduardo",High School,Professional,North America,W. Linn,Oregon,United States
17224,28223,"Davis, Jessica",High School,Professional,North America,Downey,California,United States
17225,28224,"Henderson, Spencer",Partial College,Professional,North America,Newport Beach,California,United States
17226,28225,"Ross, Robert",Partial College,Professional,North America,San Diego,California,United States
17227,28226,"Ramirez, Sebastian",Partial High School,Skilled Manual,North America,Edmonds,Washington,United States
17228,28227,"Wang, Caleb",Partial High School,Skilled Manual,North America,Port Orchard,Washington,United States
17229,28228,"Reed, Gloria",Partial High School,Skilled Manual,North America,Puyallup,Washington,United States
17230,28229,"Wilson, Samantha",Partial High School,Skilled Manual,North America,Torrance,California,United States
17231,28230,"Morgan, Stephanie",Partial High School,Skilled Manual,North America,Woodland Hills,California,United States
17232,28231,"Powell, James",Partial High School,Skilled Manual,North America,Salem,Oregon,United States
17233,28232,"Russell, Gavin",Partial College,Professional,North America,Beaverton,Oregon,United States
17234,28233,"Richardson, Patrick",Partial College,Professional,North America,Walla Walla,Washington,United States
17235,28234,"Nelson, Jack",Partial College,Professional,North America,Bellflower,California,United States
17236,28235,"Rogers, Cole",Bachelors,Management,North America,Coronado,California,United States
17237,28236,"Diaz, Isabel",Bachelors,Management,North America,Daly City,California,United States
17238,28237,"Foster, Hailey",Bachelors,Management,North America,Downey,California,United States
17239,28238,"Flores, Dalton",Bachelors,Management,North America,Fremont,California,United States
17241,28240,"Clark, Eduardo",Partial College,Professional,North America,Puyallup,Washington,United States
17242,28241,"King, Charles",Partial College,Professional,North America,Renton,Washington,United States
17243,28242,"Butler, Madison",Partial College,Professional,North America,Chula Vista,California,United States
17244,28243,"Cook, Marcus",Bachelors,Management,North America,Lemon Grove,California,United States
17245,28244,"Davis, Samantha",Bachelors,Management,North America,Torrance,California,United States
17247,28246,"Gray, Alexa",Partial College,Professional,North America,Corvallis,Oregon,United States
17248,28247,"Adams, Jonathan",Partial College,Professional,North America,Lake Oswego,Oregon,United States
17250,28249,"Carter, Julia",Partial College,Professional,North America,Milwaukie,Oregon,United States
17251,28250,"Dominguez, Tyrone",Partial College,Professional,North America,Bellflower,California,United States
17252,28251,"Rubio, Joe",Partial College,Professional,North America,Beverly Hills,California,United States
17253,28252,"Murphy, Sydney",Bachelors,Management,North America,Newport Beach,California,United States
17254,28253,"Green, Jeremiah",Bachelors,Management,North America,West Covina,California,United States
17256,28255,"Clark, Robert",Partial College,Professional,North America,Ballard,Washington,United States
17257,28256,"Beck, Colin",Partial College,Professional,North America,Beaverton,Oregon,United States
17258,28257,"Martin, Zachary",Partial College,Professional,North America,Yakima,Washington,United States
17259,28258,"Bryant, Destiny",Bachelors,Management,North America,San Francisco,California,United States
17260,28259,"Mitchell, Samuel",Bachelors,Management,North America,Santa Monica,California,United States
17263,28262,"Diaz, Destiny",Partial College,Professional,North America,Everett,Washington,United States
17264,28263,"Lee, Jonathan",Partial College,Professional,North America,Everett,Washington,United States
17265,28264,"Diaz, Nicole",Partial College,Professional,North America,Kirkland,Washington,United States
17266,28265,"Travers, Shirleen",High School,Professional,North America,Salem,Oregon,United States
17267,28266,"Flores, Wyatt",High School,Professional,North America,Salem,Oregon,United States
17268,28267,"Young, Jordan",Partial College,Professional,North America,Burlingame,California,United States
17269,28268,"Campbell, Jordan",High School,Professional,North America,Concord,California,United States
17270,28269,"Green, Alexandra",Bachelors,Management,North America,Glendale,California,United States
17271,28270,"Long, Samuel",High School,Professional,North America,Walla Walla,Washington,United States
17272,28271,"Gonzalez, Sean",High School,Professional,North America,Beverly Hills,California,United States
17274,28273,"Mitchell, Madeline",High School,Professional,North America,Redwood City,California,United States
17275,28274,"Rodriguez, William",Partial High School,Skilled Manual,North America,Burien,Washington,United States
17276,28275,"Howard, Ian",Partial High School,Skilled Manual,North America,Burlingame,California,United States
17277,28276,"Deng, Christy",Partial College,Professional,North America,Bellingham,Washington,United States
17278,28277,"Deng, Katrina",Partial College,Professional,North America,Bellingham,Washington,United States
17279,28278,"Becker, Jaime",Graduate Degree,Management,North America,Bremerton,Washington,United States
17280,28279,"Simmons, Spencer",Graduate Degree,Management,North America,Bremerton,Washington,United States
17281,28280,"Powell, Tristan",Graduate Degree,Management,North America,Oregon City,Oregon,United States
17282,28281,"Cox, Juan",Graduate Degree,Management,North America,Colma,California,United States
17283,28282,"Foster, Cindy",Graduate Degree,Management,North America,Salem,Oregon,United States
17286,28285,"King, Savannah",Partial College,Professional,North America,Oregon City,Oregon,United States
17287,28286,"Alexander, Destiny",Partial College,Professional,North America,Redmond,Washington,United States
17288,28287,"Bennett, Lauren",Partial College,Professional,North America,Concord,California,United States
17289,28288,"Srini, Marco",Partial College,Professional,North America,Concord,California,United States
17290,28289,"Gonzales, Jack",Partial College,Professional,North America,Redwood City,California,United States
17292,28291,"Miller, David",Partial High School,Skilled Manual,North America,Bremerton,Washington,United States
17294,28293,"Cox, Shelby",Partial High School,Skilled Manual,North America,Santa Monica,California,United States
17295,28294,"Jenkins, Alexis",Partial High School,Skilled Manual,North America,Long Beach,California,United States
17296,28295,"Collins, Wyatt",Partial High School,Skilled Manual,North America,Lebanon,Oregon,United States
17297,28296,"Butler, Thomas",Graduate Degree,Management,North America,Berkeley,California,United States
17298,28297,"Edwards, Gabrielle",Graduate Degree,Management,North America,Milwaukie,Oregon,United States
17299,28298,"Edwards, Maria",Graduate Degree,Management,North America,Lemon Grove,California,United States
17300,28299,"Shan, Jonathan",Partial College,Professional,North America,Grossmont,California,United States
17301,28300,"Bennett, Abigail",High School,Professional,North America,Spokane,Washington,United States
17302,28301,"Long, Jasmine",High School,Professional,North America,Coronado,California,United States
17331,28330,"Bailey, Charles",High School,Skilled Manual,North America,Olympia,Washington,United States
17332,28331,"Beck, Colleen",High School,Skilled Manual,North America,Burbank,California,United States
17334,28333,"Jimenez, Jaime",High School,Skilled Manual,North America,Berkeley,California,United States
17335,28334,"Tanara, Marco",High School,Skilled Manual,North America,Bremerton,Washington,United States
17336,28335,"Srini, Rebekah",High School,Skilled Manual,North America,Concord,California,United States
17337,28336,"Martin, Edward",High School,Skilled Manual,North America,Marysville,Washington,United States
17338,28337,"Bennett, Melissa",High School,Skilled Manual,North America,Oregon City,Oregon,United States
17340,28339,"Edwards, Sean",High School,Skilled Manual,North America,Walla Walla,Washington,United States
17341,28340,"Butler, Lucas",High School,Skilled Manual,North America,Santa Cruz,California,United States
17344,28343,"Morgan, Shelby",Partial High School,Clerical,North America,Redmond,Washington,United States
17345,28344,"Zhu, Alvin",Partial High School,Clerical,North America,Beverly Hills,California,United States
17346,28345,"Serrano, Diana",High School,Skilled Manual,North America,Concord,California,United States
17348,28347,"Anand, Latoya",High School,Skilled Manual,North America,Bellingham,Washington,United States
17356,28355,"James, Carlos",Bachelors,Professional,North America,Woodland Hills,California,United States
17357,28356,"Gonzalez, Blake",Bachelors,Skilled Manual,North America,La Jolla,California,United States
17359,28358,"Powell, Austin",Bachelors,Skilled Manual,North America,Burlingame,California,United States
17361,28360,"Adams, Isaiah",Bachelors,Skilled Manual,North America,Newport Beach,California,United States
17362,28361,"Wilson, Kayla",Graduate Degree,Professional,North America,Kirkland,Washington,United States
17363,28362,"Sanchez, Kaylee",Graduate Degree,Professional,North America,Novato,California,United States
17370,28369,"Moreno, Carolyn",High School,Manual,Europe,Berlin,Berlin,Germany
17375,28374,"Vance, Ruben",Partial High School,Manual,Europe,Hamburg,Hamburg,Germany
17377,28376,"Chen, Eugene",Bachelors,Clerical,Europe,Saarlouis,Saar,Germany
17382,28381,"Tang, Cedric",High School,Manual,Europe,Berlin,Berlin,Germany
17383,28382,"Ortega, Roberto",High School,Manual,Europe,Kiel,Schleswig-Holstein,Germany
17384,28383,"Zhou, Lacey",High School,Manual,Europe,Hamburg,Hamburg,Germany
17389,28388,"Rowe, Sheila",Partial High School,Manual,Europe,Stuttgart,Baden-Wuerttemberg,Germany
17397,28396,"Munoz, Rebekah",Bachelors,Professional,Europe,Hamburg,Hamburg,Germany
17401,28400,"Anand, Cedric",Partial College,Clerical,Europe,Berlin,Berlin,Germany
17405,28404,"Raman, Whitney",Partial College,Clerical,Europe,Brunswick,Lower Saxony,Germany
17406,28405,"Malhotra, Erick",Bachelors,Skilled Manual,Europe,Grevenbroich,North Rhine-Westphalia,Germany
17410,28409,"Rai, Bonnie",High School,Manual,Europe,Berlin,Berlin,Germany
17422,28421,"Gonzalez, Monica",Partial College,Clerical,Europe,Hof,Bavaria,Germany
17424,28423,"Ortega, Victor",Partial College,Clerical,Europe,Dusseldorf,North Rhine-Westphalia,Germany
17431,28430,"Suarez, Armando",Partial High School,Manual,Europe,Munster,North Rhine-Westphalia,Germany
17433,28432,"Carlson, Bruce",High School,Manual,Europe,Hamburg,Hamburg,Germany
17435,28434,"Lauer, Brian",Partial College,Clerical,Europe,Essen,North Rhine-Westphalia,Germany
17436,28435,"Liu, Edwin",Partial College,Clerical,Europe,Poing,Bavaria,Germany
17446,28445,"She, Shaun",Partial College,Clerical,Europe,Bonn,North Rhine-Westphalia,Germany
17451,28450,"Martin, Nelson",Bachelors,Manual,Europe,Paderborn,North Rhine-Westphalia,Germany
17454,28453,"Lin, Valerie",Bachelors,Manual,Europe,Bottrop,North Rhine-Westphalia,Germany
17455,28454,"Simpson, Shawna",Bachelors,Manual,Europe,Erlangen,Bavaria,Germany
17456,28455,"Sara, Raymond",Bachelors,Manual,Europe,Darmstadt,Hesse,Germany
17462,28461,"Dominguez, Joe",Partial College,Manual,Europe,Dresden,Saxony,Germany
17466,28465,"Serrano, Wendy",Bachelors,Clerical,Europe,Bonn,North Rhine-Westphalia,Germany
17468,28467,"Tang, Tasha",Partial College,Manual,Europe,Hamburg,Hamburg,Germany
17473,28472,"Ramos, Kellie",Bachelors,Clerical,Europe,Darmstadt,Hesse,Germany
17490,28489,"Zhu, Jeffery",Partial College,Manual,Europe,Saarbrücken,Saar,Germany
17491,28490,"Ramos, Krista",Partial College,Manual,Europe,Ingolstadt,Bavaria,Germany
17494,28493,"Wilson, Morgan",Graduate Degree,Clerical,Europe,Hamburg,Hamburg,Germany
17495,28494,"Martinez, Ross",Graduate Degree,Clerical,Europe,Ingolstadt,Bavaria,Germany
17498,28497,"Yang, Alvin",Partial College,Manual,Europe,Saarbrücken,Saar,Germany
17500,28499,"Srini, Lydia",Partial College,Manual,Europe,Berlin,Berlin,Germany
17501,28500,"Gonzalez, Jermaine",Partial College,Manual,Europe,Berlin,Berlin,Germany
17502,28501,"Perez, Gerald",Partial College,Manual,Europe,Bonn,North Rhine-Westphalia,Germany
17503,28502,"Jordan, Dominique",Partial College,Manual,Europe,Dresden,Saxony,Germany
17506,28505,"Xie, Barbara",Graduate Degree,Clerical,Europe,Grevenbroich,North Rhine-Westphalia,Germany
17508,28507,"Suri, Deanna",Bachelors,Clerical,Europe,Hanover,Lower Saxony,Germany
17510,28509,"Diaz, Audrey",Bachelors,Clerical,Europe,Dresden,Saxony,Germany
17514,28513,"Fernandez, Molly",Partial College,Manual,Europe,Frankfurt,Hesse,Germany
17519,28518,"Sanchez, Tammy",Bachelors,Clerical,Europe,Frankfurt,Hesse,Germany
17522,28521,"Tang, Bradley",Graduate Degree,Clerical,Europe,Dusseldorf,North Rhine-Westphalia,Germany
17523,28522,"Ma, Rosa",Graduate Degree,Skilled Manual,Europe,Sulzbach Taunus,Saar,Germany
17529,28528,"Chande, Tasha",Partial College,Manual,Europe,Dusseldorf,North Rhine-Westphalia,Germany
17532,28531,"Reed, Jared",Bachelors,Clerical,Europe,Saarlouis,Saar,Germany
17539,28538,"Sanz, Jerome",Partial High School,Manual,Europe,Frankfurt,Hesse,Germany
17544,28543,"Ye, Roger",Partial College,Clerical,Europe,Munich,Bavaria,Germany
17545,28544,"Shan, Nicolas",Partial College,Clerical,Europe,Salzgitter,Lower Saxony,Germany
17549,28548,"Ortega, Krista",Partial High School,Manual,Europe,Hamburg,Hamburg,Germany
17555,28554,"Sanders, Natalie",Bachelors,Skilled Manual,Europe,Bottrop,North Rhine-Westphalia,Germany
17556,28555,"Serrano, Monique",Bachelors,Skilled Manual,Europe,Paderborn,North Rhine-Westphalia,Germany
17557,28556,"Gonzales, Isabel",Bachelors,Skilled Manual,Europe,Solingen,North Rhine-Westphalia,Germany
17559,28558,"Stone, Dawn",Partial High School,Manual,Europe,Solingen,North Rhine-Westphalia,Germany
17564,28563,"Cai, Dennis",Partial College,Clerical,Europe,Berlin,Berlin,Germany
17565,28564,"Deng, Alisha",Partial College,Clerical,Europe,Frankfurt,Hesse,Germany
17566,28565,"Allen, James",Partial High School,Manual,Europe,Darmstadt,Hesse,Germany
17567,28566,"Sun, Colin",Partial High School,Manual,Europe,Hanover,Lower Saxony,Germany
17569,28568,"Alonso, Daisy",Partial College,Clerical,Europe,Saarlouis,Saar,Germany
17572,28571,"Torres, Anna",Partial College,Clerical,North America,Coronado,California,United States
17573,28572,"Ye, Jeffery",Partial College,Clerical,North America,Bellingham,Washington,United States
17574,28573,"Gill, Tyrone",Partial College,Clerical,North America,Burien,Washington,United States
17577,28576,"Uppal, Sunil",Graduate Degree,Skilled Manual,North America,Everett,Washington,United States
17578,28577,"Harris, Austin",Graduate Degree,Skilled Manual,North America,Issaquah,Washington,United States
17579,28578,"Rogers, Zoe",Graduate Degree,Skilled Manual,North America,Lynnwood,Washington,United States
17580,28579,"Ross, Grace",Graduate Degree,Skilled Manual,North America,Oregon City,Oregon,United States
17581,28580,"Liu, Aimee",Graduate Degree,Skilled Manual,North America,Bellflower,California,United States
17583,28582,"Hall, Olivia",Partial High School,Clerical,North America,Portland,Oregon,United States
17584,28583,"Long, Ryan",High School,Clerical,North America,Walla Walla,Washington,United States
17585,28584,"Smith, Rolando",High School,Clerical,North America,Berkeley,California,United States
17586,28585,"Russell, Julian",High School,Clerical,North America,Burbank,California,United States
17587,28586,"Diaz, Gabriel",Partial College,Clerical,North America,Lemon Grove,California,United States
17588,28587,"Harris, Xavier",Partial College,Clerical,North America,Mill Valley,California,United States
17589,28588,"Griffin, Emma",Partial College,Clerical,North America,Torrance,California,United States
17591,28590,"Jai, Gabriel",Partial High School,Clerical,North America,Oregon City,Oregon,United States
17592,28591,"Collins, Mary",Partial High School,Clerical,North America,Fremont,California,United States
17593,28592,"Johnson, Alyssa",Partial High School,Clerical,North America,San Gabriel,California,United States
17594,28593,"Peterson, Faith",Partial High School,Clerical,North America,Newport Beach,California,United States
17595,28594,"Cooper, Sydney",Partial High School,Clerical,North America,W. Linn,Oregon,United States
17596,28595,"James, Xavier",Partial High School,Clerical,North America,Lemon Grove,California,United States
17597,28596,"Butler, Haley",Partial High School,Clerical,North America,Redwood City,California,United States
17598,28597,"Harris, Brianna",Partial High School,Clerical,North America,Novato,California,United States
17599,28598,"Russell, Wyatt",High School,Clerical,North America,San Diego,California,United States
17600,28599,"Perry, Stephanie",High School,Clerical,North America,Spokane,Washington,United States
17602,28601,"Gonzales, Christian",High School,Clerical,North America,Oakland,California,United States
17604,28603,"Bell, Brian",Partial High School,Clerical,North America,San Carlos,California,United States
17605,28604,"James, Allison",Partial High School,Clerical,North America,Beaverton,Oregon,United States
17606,28605,"Coleman, Caleb",Partial High School,Clerical,North America,Glendale,California,United States
17607,28606,"Wilson, Joshua",Partial High School,Clerical,North America,Oakland,California,United States
17608,28607,"Sharma, Hunter",Partial High School,Clerical,North America,Lynnwood,Washington,United States
17610,28609,"Harris, Jose",High School,Skilled Manual,North America,Burien,Washington,United States
17611,28610,"Bailey, Jacqueline",High School,Skilled Manual,North America,Lebanon,Oregon,United States
17612,28611,"Alexander, Christian",High School,Skilled Manual,North America,Salem,Oregon,United States
17613,28612,"Roberts, Gabriel",High School,Skilled Manual,North America,Burbank,California,United States
17614,28613,"Campbell, James",High School,Skilled Manual,North America,Everett,Washington,United States
17615,28614,"Jenkins, Luis",Partial High School,Clerical,North America,Spokane,Washington,United States
17616,28615,"Flores, Jonathan",Partial High School,Clerical,North America,Lebanon,Oregon,United States
17617,28616,"Harris, Sarah",High School,Skilled Manual,North America,San Gabriel,California,United States
17618,28617,"Davis, Noah",High School,Skilled Manual,North America,Everett,Washington,United States
17619,28618,"Bailey, Katelyn",High School,Skilled Manual,North America,Seattle,Washington,United States
17620,28619,"Bailey, Brianna",High School,Skilled Manual,North America,National City,California,United States
17622,28621,"Liu, Kristen",Partial College,Clerical,North America,Barstow,California,United States
17623,28622,"Cooper, Julia",Partial College,Clerical,North America,Grossmont,California,United States
17624,28623,"Turner, Marcus",Partial College,Clerical,North America,Santa Cruz,California,United States
17626,28625,"Griffin, Logan",Partial College,Clerical,North America,Sedro Woolley,Washington,United States
17628,28627,"Collins, Edward",Partial College,Clerical,North America,Torrance,California,United States
17629,28628,"Phillips, Courtney",Partial College,Clerical,North America,Bremerton,Washington,United States
17630,28629,"Madan, Cynthia",Partial College,Clerical,North America,Bellflower,California,United States
17633,28632,"Nath, Kathryn",Graduate Degree,Skilled Manual,North America,Beaverton,Oregon,United States
17634,28633,"Howard, Christina",Graduate Degree,Skilled Manual,North America,Redmond,Washington,United States
17635,28634,"Mitchell, Nathan",Graduate Degree,Skilled Manual,North America,Salem,Oregon,United States
17636,28635,"Gonzalez, Levi",Graduate Degree,Skilled Manual,North America,Bellflower,California,United States
17637,28636,"Bryant, Victoria",Graduate Degree,Skilled Manual,North America,Fremont,California,United States
17638,28637,"Lee, Brandon",Graduate Degree,Skilled Manual,North America,Imperial Beach,California,United States
17639,28638,"Thompson, Alexandra",Graduate Degree,Skilled Manual,North America,La Jolla,California,United States
17640,28639,"Morgan, Jacqueline",Graduate Degree,Skilled Manual,North America,Lincoln Acres,California,United States
17642,28641,"Butler, Brittany",Graduate Degree,Skilled Manual,North America,Portland,Oregon,United States
17643,28642,"Ward, Lauren",Graduate Degree,Skilled Manual,North America,Colma,California,United States
17644,28643,"Gray, Xavier",Graduate Degree,Skilled Manual,North America,Spring Valley,California,United States
17645,28644,"Chow, Martha",Graduate Degree,Skilled Manual,North America,Burien,Washington,United States
17646,28645,"Fernandez, Martin",Graduate Degree,Skilled Manual,North America,Burlingame,California,United States
17650,28649,"Martinez, Nathan",Graduate Degree,Skilled Manual,North America,Burlingame,California,United States
17652,28651,"Brown, Lauren",Bachelors,Skilled Manual,North America,Berkeley,California,United States
17654,28653,"Williams, Grace",Bachelors,Skilled Manual,North America,Beverly Hills,California,United States
17655,28654,"Nelson, Miguel",Graduate Degree,Professional,North America,Salem,Oregon,United States
17656,28655,"Smith, Devin",Bachelors,Skilled Manual,North America,Tacoma,Washington,United States
17658,28657,"Hayes, Ryan",Bachelors,Skilled Manual,North America,Milwaukie,Oregon,United States
17659,28658,"Bailey, Jasmine",Bachelors,Skilled Manual,North America,Lakewood,California,United States
17661,28660,"Anderson, Justin",Graduate Degree,Professional,North America,Beaverton,Oregon,United States
17662,28661,"Ward, Dalton",Graduate Degree,Professional,North America,Lynnwood,Washington,United States
17663,28662,"Murphy, Isaiah",Graduate Degree,Professional,North America,La Jolla,California,United States
17665,28664,"Sharma, Ashlee",Bachelors,Skilled Manual,North America,Beaverton,Oregon,United States
17666,28665,"Anand, Donna",Bachelors,Skilled Manual,North America,Bellingham,Washington,United States
17667,28666,"Zhu, Kelvin",Bachelors,Skilled Manual,North America,Bremerton,Washington,United States
17668,28667,"Williams, Devin",Bachelors,Skilled Manual,North America,Corvallis,Oregon,United States
17671,28670,"Gonzales, Julia",Graduate Degree,Professional,North America,Marysville,Washington,United States
17672,28671,"Russell, Gabrielle",Graduate Degree,Professional,North America,Puyallup,Washington,United States
17673,28672,"Johnson, Blake",Graduate Degree,Professional,North America,Los Angeles,California,United States
17674,28673,"Reed, Arianna",Graduate Degree,Professional,North America,Mill Valley,California,United States
17675,28674,"Yang, Nathan",Graduate Degree,Professional,North America,Santa Monica,California,United States
17676,28675,"Mitchell, Angel",Bachelors,Skilled Manual,North America,West Covina,California,United States
17677,28676,"Bailey, Alex",Bachelors,Skilled Manual,North America,Burbank,California,United States
17678,28677,"Tang, Damien",Bachelors,Skilled Manual,North America,Bellingham,Washington,United States
17679,28678,"Adams, Ben",Bachelors,Skilled Manual,North America,Bremerton,Washington,United States
17680,28679,"Bryant, Julian",Graduate Degree,Professional,North America,Salem,Oregon,United States
17681,28680,"Brown, Hannah",Graduate Degree,Professional,North America,Milwaukie,Oregon,United States
17682,28681,"Johnson, Victoria",Graduate Degree,Professional,North America,Marysville,Washington,United States
17683,28682,"Perry, Cassidy",Graduate Degree,Professional,North America,Coronado,California,United States
17685,28684,"Saunders, Kristi",High School,Manual,Europe,Munich,Bavaria,Germany
17687,28686,"Jai, Sheena",High School,Manual,Europe,Salzgitter,Lower Saxony,Germany
17688,28687,"Gutierrez, Javier",High School,Manual,Europe,Frankfurt,Hesse,Germany
